Track,Track Version,Test Case,Matcher,Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
archaeology,2024all,de-de,logmap-lite-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,de-de,logmap-lite-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,17,0,-,-
archaeology,2024all,en-fr,logmap-lite-melt-oaei-2021-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,6,1,247299433581,00:04:07
archaeology,2024all,en-fr,logmap-lite-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
archaeology,2024all,en-fr,logmap-lite-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,en-fr,logmap-lite-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,6,0,-,-
archaeology,2024all,de-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,0.5,0.11764705882352941,0.11764705882352941,0.19047619047619047,2,2,15,4,1047591063,00:00:01
archaeology,2024all,de-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,de-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,de-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.5,0.11764705882352941,0.11764705882352941,0.19047619047619047,2,2,15,4,-,-
archaeology,2024all,fr-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,4,1,834310589,00:00:00
archaeology,2024all,fr-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,fr-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,fr-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,1,4,1,-,-
archaeology,2024all,de-en,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,0.3333333333333333,0.058823529411764705,0.058823529411764705,0.1,1,2,16,3,1487509780,00:00:01
archaeology,2024all,de-en,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,de-en,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,de-en,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.3333333333333333,0.058823529411764705,0.058823529411764705,0.1,1,2,16,3,-,-
archaeology,2024all,de-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,0.4,0.11764705882352941,0.11764705882352941,0.1818181818181818,2,3,15,5,1321112254,00:00:01
archaeology,2024all,de-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,de-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,de-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.4,0.11764705882352941,0.11764705882352941,0.1818181818181818,2,3,15,5,-,-
archaeology,2024all,it-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,0.1,0.25,0.25,0.14285714285714288,1,9,3,10,986027502,00:00:00
archaeology,2024all,it-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,it-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,it-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.1,0.25,0.25,0.14285714285714288,1,9,3,10,-,-
archaeology,2024all,en-en,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,0.6,0.5,0.5,0.5454545454545454,3,2,3,5,927827679,00:00:00
archaeology,2024all,en-en,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,en-en,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,en-en,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.6,0.5,0.5,0.5454545454545454,3,2,3,5,-,-
archaeology,2024all,fr-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,0.125,0.25,0.25,0.16666666666666666,1,7,3,8,733538836,00:00:00
archaeology,2024all,fr-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,fr-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,fr-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.125,0.25,0.25,0.16666666666666666,1,7,3,8,-,-
archaeology,2024all,en-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,1,0,5,1,779313422,00:00:00
archaeology,2024all,en-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,en-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,en-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,1,0,5,1,-,-
archaeology,2024all,de-de,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,0.9090909090909091,0.5882352941176471,0.5882352941176471,0.7142857142857143,10,1,7,11,3924554607,00:00:03
archaeology,2024all,de-de,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,de-de,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,de-de,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.9090909090909091,0.5882352941176471,0.5882352941176471,0.7142857142857143,10,1,7,11,-,-
archaeology,2024all,en-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,1,0,5,1,760188237,00:00:00
archaeology,2024all,en-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,en-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
archaeology,2024all,en-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,1,0,5,1,-,-
