Track,Track Version,Test Case,Matcher,Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
dhmultiling,2024all,idai-pactols_fr-it,lsmatch-multilingual-2.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,4,0,-,-
dhmultiling,2024all,idai-pactols_de-en,lsmatch-multilingual-2.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,17,1,2901258941,00:00:02
dhmultiling,2024all,idai-pactols_de-en,lsmatch-multilingual-2.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_de-en,lsmatch-multilingual-2.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-en,lsmatch-multilingual-2.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,17,0,-,-
dhmultiling,2024all,idai-pactols_en-fr,lsmatch-multilingual-2.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,6,1,1769061170,00:00:01
dhmultiling,2024all,idai-pactols_en-fr,lsmatch-multilingual-2.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_en-fr,lsmatch-multilingual-2.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-fr,lsmatch-multilingual-2.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,6,0,-,-
dhmultiling,2024all,idai-pactols_de-it,lsmatch-multilingual-2.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,17,1,2812074260,00:00:02
dhmultiling,2024all,idai-pactols_de-it,lsmatch-multilingual-2.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_de-it,lsmatch-multilingual-2.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-it,lsmatch-multilingual-2.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,17,0,-,-
dhmultiling,2024all,idai-pactols_de-de,lsmatch-multilingual-2.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,17,1,3870968425,00:00:03
dhmultiling,2024all,idai-pactols_de-de,lsmatch-multilingual-2.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_de-de,lsmatch-multilingual-2.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-de,lsmatch-multilingual-2.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,17,0,-,-
dhmultiling,2024all,idai-pactols_fr-fr,lsmatch-multilingual-2.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,4,1,1689200744,00:00:01
dhmultiling,2024all,idai-pactols_fr-fr,lsmatch-multilingual-2.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_fr-fr,lsmatch-multilingual-2.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_fr-fr,lsmatch-multilingual-2.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,4,0,-,-
dhmultiling,2024all,idai-pactols_de-fr,tim-1.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,75,17,75,1150651702,00:00:01
dhmultiling,2024all,idai-pactols_de-fr,tim-1.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_de-fr,tim-1.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,19,0,19,-,-
dhmultiling,2024all,idai-pactols_de-fr,tim-1.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,55,17,55,-,-
dhmultiling,2024all,idai-pactols_en-it,tim-1.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,67,6,67,570204716,00:00:00
dhmultiling,2024all,idai-pactols_en-it,tim-1.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_en-it,tim-1.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,19,0,19,-,-
dhmultiling,2024all,idai-pactols_en-it,tim-1.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,47,6,47,-,-
dhmultiling,2024all,idai-pactols_it-it,tim-1.0-web-latest.tar.gz,ALL,0.015873015873015872,0.25,0.25,0.029850746268656716,1,62,3,63,489193562,00:00:00
dhmultiling,2024all,idai-pactols_it-it,tim-1.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_it-it,tim-1.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,15,0,15,-,-
dhmultiling,2024all,idai-pactols_it-it,tim-1.0-web-latest.tar.gz,INSTANCES,0.02127659574468085,0.25,0.25,0.0392156862745098,1,46,3,47,-,-
dhmultiling,2024all,idai-pactols_en-en,tim-1.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,70,6,70,606540056,00:00:00
dhmultiling,2024all,idai-pactols_en-en,tim-1.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_en-en,tim-1.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,19,0,19,-,-
dhmultiling,2024all,idai-pactols_en-en,tim-1.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,50,6,50,-,-
dhmultiling,2024all,idai-pactols_fr-it,tim-1.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,64,4,64,366535155,00:00:00
dhmultiling,2024all,idai-pactols_fr-it,tim-1.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_fr-it,tim-1.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,15,0,15,-,-
dhmultiling,2024all,idai-pactols_fr-it,tim-1.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,48,4,48,-,-
dhmultiling,2024all,idai-pactols_de-en,tim-1.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,70,17,70,1366528447,00:00:01
dhmultiling,2024all,idai-pactols_de-en,tim-1.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_de-en,tim-1.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,19,0,19,-,-
dhmultiling,2024all,idai-pactols_de-en,tim-1.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,50,17,50,-,-
dhmultiling,2024all,idai-pactols_en-fr,tim-1.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,75,6,75,597959057,00:00:00
dhmultiling,2024all,idai-pactols_en-fr,tim-1.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_en-fr,tim-1.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,19,0,19,-,-
dhmultiling,2024all,idai-pactols_en-fr,tim-1.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,55,6,55,-,-
dhmultiling,2024all,idai-pactols_de-it,tim-1.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,67,17,67,988178710,00:00:00
dhmultiling,2024all,idai-pactols_de-it,tim-1.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_de-it,tim-1.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,19,0,19,-,-
dhmultiling,2024all,idai-pactols_de-it,tim-1.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,47,17,47,-,-
dhmultiling,2024all,idai-pactols_de-de,tim-1.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,68,17,68,4047780629,00:00:04
dhmultiling,2024all,idai-pactols_de-de,tim-1.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_de-de,tim-1.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,19,0,19,-,-
dhmultiling,2024all,idai-pactols_de-de,tim-1.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,48,17,48,-,-
dhmultiling,2024all,idai-pactols_fr-fr,tim-1.0-web-latest.tar.gz,ALL,0.013888888888888888,0.25,0.25,0.02631578947368421,1,71,3,72,543662747,00:00:00
dhmultiling,2024all,idai-pactols_fr-fr,tim-1.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_fr-fr,tim-1.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,15,0,15,-,-
dhmultiling,2024all,idai-pactols_fr-fr,tim-1.0-web-latest.tar.gz,INSTANCES,0.017857142857142856,0.25,0.25,0.03333333333333333,1,55,3,56,-,-
dhmultiling,2024all,idai-pactols_de-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,ALL,0.4,0.11764705882352941,0.11764705882352941,0.1818181818181818,2,3,15,5,1930723276,00:00:01
dhmultiling,2024all,idai-pactols_de-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.4,0.11764705882352941,0.11764705882352941,0.1818181818181818,2,3,15,5,-,-
dhmultiling,2024all,idai-pactols_en-it,logmap-bio-melt-oaei-2021-web-latest.tar.gz,ALL,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,1,0,5,1,1229871521,00:00:01
dhmultiling,2024all,idai-pactols_en-it,logmap-bio-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-it,logmap-bio-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-it,logmap-bio-melt-oaei-2021-web-latest.tar.gz,INSTANCES,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,1,0,5,1,-,-
dhmultiling,2024all,idai-pactols_it-it,logmap-bio-melt-oaei-2021-web-latest.tar.gz,ALL,0.1,0.25,0.25,0.14285714285714288,1,9,3,10,1190546098,00:00:01
dhmultiling,2024all,idai-pactols_it-it,logmap-bio-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_it-it,logmap-bio-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_it-it,logmap-bio-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.1,0.25,0.25,0.14285714285714288,1,9,3,10,-,-
dhmultiling,2024all,idai-pactols_en-en,logmap-bio-melt-oaei-2021-web-latest.tar.gz,ALL,0.6,0.5,0.5,0.5454545454545454,3,2,3,5,1202532656,00:00:01
dhmultiling,2024all,idai-pactols_en-en,logmap-bio-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-en,logmap-bio-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-en,logmap-bio-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.6,0.5,0.5,0.5454545454545454,3,2,3,5,-,-
dhmultiling,2024all,idai-pactols_fr-it,logmap-bio-melt-oaei-2021-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,4,1,1320639057,00:00:01
dhmultiling,2024all,idai-pactols_fr-it,logmap-bio-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_fr-it,logmap-bio-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_fr-it,logmap-bio-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,1,4,1,-,-
dhmultiling,2024all,idai-pactols_de-en,logmap-bio-melt-oaei-2021-web-latest.tar.gz,ALL,0.3333333333333333,0.058823529411764705,0.058823529411764705,0.1,1,2,16,3,2157810427,00:00:02
dhmultiling,2024all,idai-pactols_de-en,logmap-bio-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-en,logmap-bio-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-en,logmap-bio-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.3333333333333333,0.058823529411764705,0.058823529411764705,0.1,1,2,16,3,-,-
dhmultiling,2024all,idai-pactols_en-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,ALL,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,1,0,5,1,1187118696,00:00:01
dhmultiling,2024all,idai-pactols_en-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,INSTANCES,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,1,0,5,1,-,-
dhmultiling,2024all,idai-pactols_de-it,logmap-bio-melt-oaei-2021-web-latest.tar.gz,ALL,0.5,0.11764705882352941,0.11764705882352941,0.19047619047619047,2,2,15,4,1855699907,00:00:01
dhmultiling,2024all,idai-pactols_de-it,logmap-bio-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-it,logmap-bio-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-it,logmap-bio-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.5,0.11764705882352941,0.11764705882352941,0.19047619047619047,2,2,15,4,-,-
dhmultiling,2024all,idai-pactols_de-de,logmap-bio-melt-oaei-2021-web-latest.tar.gz,ALL,0.9090909090909091,0.5882352941176471,0.5882352941176471,0.7142857142857143,10,1,7,11,4870960133,00:00:04
dhmultiling,2024all,idai-pactols_de-de,logmap-bio-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-de,logmap-bio-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-de,logmap-bio-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.9090909090909091,0.5882352941176471,0.5882352941176471,0.7142857142857143,10,1,7,11,-,-
dhmultiling,2024all,idai-pactols_fr-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,ALL,0.125,0.25,0.25,0.16666666666666666,1,7,3,8,1209539260,00:00:01
dhmultiling,2024all,idai-pactols_fr-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_fr-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_fr-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.125,0.25,0.25,0.16666666666666666,1,7,3,8,-,-
dhmultiling,2024all,idai-pactols_de-fr,logmap-melt-oaei-2021-web-latest.tar.gz,ALL,0.4,0.11764705882352941,0.11764705882352941,0.1818181818181818,2,3,15,5,1437706635,00:00:01
dhmultiling,2024all,idai-pactols_de-fr,logmap-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-fr,logmap-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-fr,logmap-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.4,0.11764705882352941,0.11764705882352941,0.1818181818181818,2,3,15,5,-,-
dhmultiling,2024all,idai-pactols_en-it,logmap-melt-oaei-2021-web-latest.tar.gz,ALL,0.5,0.16666666666666666,0.16666666666666666,0.25,1,1,5,2,767937031,00:00:00
dhmultiling,2024all,idai-pactols_en-it,logmap-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-it,logmap-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-it,logmap-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.5,0.16666666666666666,0.16666666666666666,0.25,1,1,5,2,-,-
dhmultiling,2024all,idai-pactols_it-it,logmap-melt-oaei-2021-web-latest.tar.gz,ALL,0.16666666666666666,0.75,0.75,0.27272727272727276,3,15,1,18,785744792,00:00:00
dhmultiling,2024all,idai-pactols_it-it,logmap-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_it-it,logmap-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_it-it,logmap-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.16666666666666666,0.75,0.75,0.27272727272727276,3,15,1,18,-,-
dhmultiling,2024all,idai-pactols_en-en,logmap-melt-oaei-2021-web-latest.tar.gz,ALL,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.3809523809523809,4,11,2,15,952988207,00:00:00
dhmultiling,2024all,idai-pactols_en-en,logmap-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-en,logmap-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-en,logmap-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.3809523809523809,4,11,2,15,-,-
dhmultiling,2024all,idai-pactols_fr-it,logmap-melt-oaei-2021-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,4,1,792565604,00:00:00
dhmultiling,2024all,idai-pactols_fr-it,logmap-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_fr-it,logmap-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_fr-it,logmap-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,1,4,1,-,-
dhmultiling,2024all,idai-pactols_de-en,logmap-melt-oaei-2021-web-latest.tar.gz,ALL,0.25,0.058823529411764705,0.058823529411764705,0.09523809523809523,1,3,16,4,1638475284,00:00:01
dhmultiling,2024all,idai-pactols_de-en,logmap-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-en,logmap-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-en,logmap-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.25,0.058823529411764705,0.058823529411764705,0.09523809523809523,1,3,16,4,-,-
dhmultiling,2024all,idai-pactols_en-fr,logmap-melt-oaei-2021-web-latest.tar.gz,ALL,0.125,0.16666666666666666,0.16666666666666666,0.14285714285714288,1,7,5,8,818585706,00:00:00
dhmultiling,2024all,idai-pactols_en-fr,logmap-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-fr,logmap-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-fr,logmap-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.125,0.16666666666666666,0.16666666666666666,0.14285714285714288,1,7,5,8,-,-
dhmultiling,2024all,idai-pactols_de-it,logmap-melt-oaei-2021-web-latest.tar.gz,ALL,0.5,0.11764705882352941,0.11764705882352941,0.19047619047619047,2,2,15,4,1235642741,00:00:01
dhmultiling,2024all,idai-pactols_de-it,logmap-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-it,logmap-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-it,logmap-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.5,0.11764705882352941,0.11764705882352941,0.19047619047619047,2,2,15,4,-,-
dhmultiling,2024all,idai-pactols_de-de,logmap-melt-oaei-2021-web-latest.tar.gz,ALL,0.8461538461538461,0.6470588235294118,0.6470588235294118,0.7333333333333334,11,2,6,13,4240821732,00:00:04
dhmultiling,2024all,idai-pactols_de-de,logmap-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-de,logmap-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-de,logmap-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.8461538461538461,0.6470588235294118,0.6470588235294118,0.7333333333333334,11,2,6,13,-,-
dhmultiling,2024all,idai-pactols_fr-fr,logmap-melt-oaei-2021-web-latest.tar.gz,ALL,0.09090909090909091,0.25,0.25,0.13333333333333333,1,10,3,11,918820867,00:00:00
dhmultiling,2024all,idai-pactols_fr-fr,logmap-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_fr-fr,logmap-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_fr-fr,logmap-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.09090909090909091,0.25,0.25,0.13333333333333333,1,10,3,11,-,-
